dataset,training_seed,budget_ratio,selector_ref,cell_id,selection_id_old,selection_id_new,selection_id_same,output_recipe_hash_old,output_recipe_hash_new,old_f1_after_pct,new_f1_after_pct,delta_new_minus_old_pp
PubMed,42,0.1,gt_full_all_trainable.yaml,a4985959d66840dc64e3,sel_ca3ba8d6_7f3483b1,sel_22d6353b_c0247bfd,False,832d6cd5e8e13958430485ff6e2aa0701fe22806ac88aef4d384ede714e5762f,592b45b4c338370b5048bb8a0b9595e86b4b757824b537e6c9b33c28bc8221d5,83.59533468559837,87.27180527383366,3.676470588235292
PubMed,42,0.1,degree.yaml,c348ef1ff676668dafed,sel_435257f7_0fc3e473,sel_435257f7_0fc3e473,True,ba14c3e2ccff375ff84c3e57c8f9d0f80a5c0a0212f78284b2f588733dc5bdc8,1fef0309fb7141a0cc56960426b7605ed5a05e6c33cb00773a52a6e81a4272cc,85.37018255578094,88.71703853955376,3.346855983772812
PubMed,42,0.1,random.yaml,1b3156cacdc6ab44992b,sel_2742b014_42ca31c5,sel_2742b014_42ca31c5,True,c8a09655e7488f75054237faad923f72fa3551c7f1101d9ea20b59009b868c01,efea64f5e4b37013cb64843f60b2a3f035c3006c294e2c6a671e50290b0c4476,85.44624746450305,88.69168356997972,3.2454361054766734
PubMed,42,0.1,gt_simple.yaml,83d3869d509e83ed3830,sel_12ed893f_085b3c20,sel_ed861d83_67f8039e,False,70d676e1675692f6e44800269b5edc1c1baea74cec07b08f103cf7b08168c26e,bab820d2fa339bd9f288cebbfb1a2e83b10701bdba386019986842ad48892a68,85.09127789046653,88.03245436105477,2.941176470588236
PubMed,42,0.1,r_point.yaml,2b31161ed6a6e49100b5,sel_01f56b6b_d175dcf4,sel_97b756d9_95b89a88,False,60753fb3f40b48d0d948c9ec4bece5aead4646cd992202888787adde0b7adb89,5920e4657370254732cae044b46af10c41189bc23017c153269958ef21d9a8d0,83.08823529411765,86.7393509127789,3.6511156186612492
PubMed,42,0.1,p_graph.yaml,b96e50e64ac61cdb948b,sel_0ffd7f3b_fcda2231,sel_bb47ebe3_13ed3e33,False,268e13ec781422decab653de629a0bd418bc176a50c55db597af5fa12dae009c,f5dca796d7559086103af59c0cba84a00a14ae57b2637e8475538fdf6db2d619,83.56997971602435,86.99290060851928,3.4229208924949295
PubMed,42,0.1,p_point.yaml,87e80c429032372684cf,sel_722e0ca2_03a5aae9,sel_2a624cbb_415316d8,False,63fd2fec327e4225046844891d5a7dfaffbbbd44959a6dd844c59c857e59ddc0,db048a8e2cb5a518bcf461c383ab2e78ad274d7612d6c490db3bc86f15886ab7,82.9868154158215,86.76470588235294,3.7778904665314417
PubMed,42,0.1,gt_full_all_trainable_hops3.yaml,27b00f2a6290bf084068,sel_c95e7343_6250f03e,sel_46d15c1b_c424dda7,False,c29190be8c86761389ec5c24d575f3b7c2d4ebe6ddb64bbdcbdf6ca94475b895,512e3fc92d15b385b6e7ac0c14bec022ecbd9db0e336109b6d92d5d781c229a4,83.72210953346855,88.13387423935092,4.4117647058823595
PubMed,42,0.1,gt_full_sgc_all_trainable_hops3.yaml,dd6020e4dde2b907fd60,sel_2b14e240_53f05089,sel_028d7cb7_92991275,False,228cf6eb84c3fbb3aaa6f4b5ac4b73eb8be2c9829af502d92eb150bfa62ddf33,12ed4085f2e00f938c855ca55ee7f6e3d352840e44362c9518f77ffcdc628532,85.6237322515213,88.84381338742394,3.2200811359026305
PubMed,42,0.15,gt_full.yaml,73135744d427ab575d82,sel_a921247e_f2ea3cad,sel_958c2f46_45613e78,False,aeb3a55398cdebfc63b5b074192e69e0c46a4193ba545cad07e2773f5e01e57f,c6d8515d7a023c609a14051e0656beecace0c230afbb03bddef0afacc1778f2d,82.27687626774848,85.67444219066938,3.3975659229208977
PubMed,42,0.15,gt_full_all_trainable.yaml,45aa7a3e7bfe521bd3d6,sel_8de6d03a_0e177c63,sel_22d6353b_c0247bfd,False,adfdf7b5d0cf148c72f79781d2ab839659ed0726f2b84cd6ad36006590f86891,c944d1d5474f926a173430117b6ac0f7801e57d623f9b89fd613eea5f8ece0b9,82.47971602434076,87.90567951318458,5.425963488843822
PubMed,42,0.15,degree.yaml,5ae52b0fcb5da67ba239,sel_637cc655_e41e32ad,sel_637cc655_e41e32ad,True,635dcdeb8da6bcbfd5e73730eb235b69451395d8feff88d2ec807b59307fdb0e,a78fe43e0b6c5c47c3452f013859f69c60174c03c8074208d4f305a300fbb34a,85.39553752535497,88.59026369168357,3.1947261663285986
PubMed,42,0.15,random.yaml,0c709ad93395c4b8fc67,sel_f034940a_22d13ed8,sel_f034940a_22d13ed8,True,f688112472018d80804bf91121530239d431d8a6d8f54698fd844aea21085299,959238759563f2b12bc2355d36c18c7525401fa441d07dfd99cd6207ae4b05d5,85.57302231237323,88.64097363083164,3.0679513184584173
PubMed,42,0.15,gt_simple.yaml,c928786b4879faa7449f,sel_64f4635d_ebc17845,sel_ed861d83_67f8039e,False,53b19e19f5a950646f45d7645ecbd6ac5bdb27da9e4dbbdf8f58ac4bd98e64f2,4ffd87c8b9e24492f1f11d499746375b2b7764cf11392dfe7dbf677c3f41f856,85.1419878296146,87.70283975659228,2.560851926977681
PubMed,42,0.15,r_point.yaml,16c3e55511cb24fb9d21,sel_0db715dc_a0c66f7a,sel_440fe37c_867408f4,False,8eecef2268d25161c5f0a97b4af9c77e7a92348420bbea3d794d92938c533d06,3c73a7a763b4ae44cee07844bb879b338d533e53fcfc7354ddffb79c1e7d7a50,81.16125760649088,85.82657200811359,4.665314401622711
PubMed,42,0.15,p_graph.yaml,dafb6534870abe6c5278,sel_3df9d4d5_7201c3c0,sel_bb47ebe3_13ed3e33,False,9b745dd2b4f20e0704f0348fd270f5a8280928b0afde83116c1bc32f7aebf9c1,682a3bd171b32cd0a47e68a3b8a617497c14e9ba13492e485a9b7700f3ae4f38,82.27687626774848,86.5365111561866,4.259634888438136
PubMed,42,0.15,p_point.yaml,f93c0faa51494167e507,sel_553bb852_8dbe8f57,sel_2a624cbb_415316d8,False,d51c36ec1ab327e51e50e6863882cf46cfd76c85d64b4f4cddeb0efd1492ee01,f2e0ec4eac33ca5712aee921ce994e7d3a9a1bbcbc59f64b78c0197f9c2471e8,81.23732251521298,85.95334685598377,4.716024340770786
PubMed,42,0.15,gt_full_all_trainable_hops3.yaml,a86a721a9619f6677bb5,sel_3a7b3874_f0280ef2,sel_7ded97b9_d03e3f7a,False,99572feecdf74212d3f57be4612d56f648d07bc5583f974a61c38dad71b322b0,ccb9a0baec19494ca15a8ef95f2b74648bfc5d5d02f5266d121b3b5e83848274,82.4290060851927,87.39858012170384,4.9695740365111485
PubMed,42,0.15,gt_full_sgc_all_trainable_hops3.yaml,c117d91900bb3a5e6f8a,sel_14ddbbc1_a38ad2ef,sel_028d7cb7_92991275,False,ab5ff08adf6930ab80400ada02d7a52f4134a9204973e58d9a9570be45259f8e,0fd28df41e48b05c6c0404f93faac4e2ff265989dbd30efdea2e95836a384ec5,85.75050709939148,88.64097363083164,2.890466531440161
PubMed,212,0.01,gt_full.yaml,d73a58af28f2bd932fb5,sel_8ef80657_b7c26472,sel_b8abfd33_551dc83d,False,453bc7542d6fb5f748db2ca590ef1ac7debab7546ea2a1522e52788648728a0c,f29cc84f5c8747fa7686fe4d05426392289b98f98abed63bc49f488f0210ed32,85.6237322515213,88.20993914807302,2.5862068965517238
PubMed,212,0.01,gt_full_all_trainable.yaml,8a984026f8af82252960,sel_4a2733b7_22d7af32,sel_262e5a9f_59b7b72b,False,e5d400dd3c39a01d98caed5e86eaa3ae3e20b015b5bc925a50e271977329d1ff,e78a725237d2f0adbb035a440547786f3ece2e0c4756c9021124ea7a6888d647,85.6237322515213,88.43813387423936,2.8144016227180546
PubMed,212,0.01,degree.yaml,806fcd4552b2b24acab1,sel_435257f7_0fc3e473,sel_435257f7_0fc3e473,True,fe0fe089814c6a4924909afb98fbe260ae34593b89b447ada8347f6817b2cfa7,1a59ee4a5d9750781edd5f25dd112cdd361611c2b42cfa546db8ff547e9d1853,85.77586206896551,88.10851926977688,2.332657200811361
PubMed,212,0.01,random.yaml,a27dc22693a2876100b0,sel_8487e20a_911523e2,sel_8487e20a_911523e2,True,52ad17b51a6dbd0211b3735a78059e77778a2b726fd63789242b1a4d080571e9,5ce1e04f5149a5ab7e08ea3dddfe50ce13a293195cbf4388accdad483723c84d,85.72515212981745,88.48884381338742,2.76369168356998
PubMed,212,0.01,gt_simple.yaml,72264c9f1b93f2b1faef,sel_a7cc9bdc_8404c275,sel_fd366789_ba8dcd52,False,d89f279eafb6ecded5884a81524ff767aa7b8fd93bde242ecb7585c82d4b1967,62832c531854e21a2c06f324a63a38248af32c8083b8e632c0b1e62b3ee23266,85.44624746450305,88.48884381338742,3.0425963488843744
PubMed,212,0.01,r_point.yaml,f2316643cb2c7e925a45,sel_5f460b71_252a11d6,sel_61d739bc_e32b6515,False,cb531ee2153b47c770ef5977174f8cc24ededbe50f6e52419b954a33a21c1b8d,7c69b1b43cc777a13831d72ba970e7e86c399cd703904eb1403b9347389a9194,85.6997971602434,88.10851926977688,2.4087221095334677
PubMed,212,0.01,p_graph.yaml,8f1268ef1bdd3031be50,sel_2acec28f_a183de0c,sel_7e918da8_7a0cf86a,False,23eebcd33199c9a82578fb660a000e1b7d1aab0578cee6b824665f8519f0383c,eb277559edb94b5f3c7414537dcdcbbbf7baea22226ad7ecb41a5b155203fdfe,85.67444219066938,88.4634888438134,2.7890466531440117
PubMed,212,0.01,p_point.yaml,ead6b8f9619c176a507a,sel_2f8eb944_347e7201,sel_d579166a_e4cf41d5,False,2d1f862adbc982e664e08bfa4fa89b55d95f7658e0edca400febfa1a26221e6c,a11c1586b6832d51565b1c365aa2d5804cb01dcba6c48c5ba5a49582730f1f0d,85.67444219066938,88.4634888438134,2.7890466531440117
PubMed,212,0.01,gt_full_all_trainable_hops3.yaml,f75b1cd9c9da0590cd88,sel_79ccade9_32dde758,sel_8b887dae_06cbabee,False,771f5685550c846c97a5280cde6cf751a585b500bf47b5ffa17ef3983f9effe2,385b25bca0e8138b40cc1e9052a3fde6a2b6496a6169cc03d8ebf00d228eb389,85.5476673427992,88.61561866125761,3.0679513184584173
PubMed,212,0.01,gt_full_sgc_all_trainable_hops3.yaml,4a2b0b59f81850dac5d6,sel_b4bb0c50_f3ab86ad,sel_30fff4e9_622654f3,False,3ba44ec69c97b364897ebf35502b535128907444f12ad993d55dfa00f770244c,c86b4e43566066ec806e9fd478d4b4470ed98ff3e494ae152c8bfb9fa363ff51,85.82657200811359,88.71703853955376,2.890466531440161
PubMed,212,0.05,gt_full.yaml,da75d56b3ff6f7f840c1,sel_8ef80657_b7c26472,sel_b8abfd33_551dc83d,False,d90ec9af96da5e8b181bf2a9e73036ff99ee4640dbb46ba85299a1cca81ba6f6,89caacc306248864f792fefbc380bd0de2219464faeb6434abaed593097ad2ed,85.09127789046653,87.37322515212982,2.2819472616632863
PubMed,212,0.05,gt_full_all_trainable.yaml,30fe261340e8f26a0581,sel_f9677d00_8e7cdbd8,sel_262e5a9f_59b7b72b,False,e8b3bfda475f2c98e85821dcc1655cc089634a22f39725748c98b75b916a0004,fe512269e51c0c17b8200fd8ebe165e1b6a212bc19390fda8bb5cb9575f8933e,84.88843813387425,88.20993914807302,3.32150101419878
PubMed,212,0.05,degree.yaml,28b1ca21b452de79fc7d,sel_435257f7_0fc3e473,sel_435257f7_0fc3e473,True,a3b6cdcbca9ab42aa14a0b44ba8a118ebc51e6035650195701d1e8f5520f0c18,4d03fbc5acada14f733ed886dbc238c4626f8e181f41338d04f6a058b054c411,85.52231237322515,88.2606490872211,2.738336713995948
PubMed,212,0.05,random.yaml,893bc5974a8e37a97160,sel_cb685632_c501690e,sel_cb685632_c501690e,True,b3a632afebfc1cf08e29ab3b9a7732beafc7217a474b66befb31f96a924c1153,7bb9ac116f679a4bda099d0666fa59bf4179a5ad3657d323b8f964eed813ab87,85.75050709939148,88.3367139959432,2.5862068965517238
PubMed,212,0.05,gt_simple.yaml,805a424cf08ec143a0db,sel_ce34a7df_9ed4f3e4,sel_fd366789_ba8dcd52,False,d9c212c42cdf143d6ac7af500d2dd241f06b630e92fb1515fd9e63655824db44,16bcf6d6fe99f37d8b7abedf2dc7d63addd1a24caaca823ce6ce4faefd03d67e,85.67444219066938,88.43813387423936,2.76369168356998
PubMed,212,0.05,r_point.yaml,cff24d04e8345dca0b46,sel_920be107_b23ebb55,sel_61d739bc_e32b6515,False,f62c32424e3be82ebf493f00dcba4cdf3e7c414e226dfdb2b27c571400aae784,fdb4f9684960085d9ff45a9b4d1c5ff643586f43e870c75644890d05e0278dbe,84.83772819472617,87.37322515212982,2.535496957403649
PubMed,212,0.05,p_graph.yaml,31d1316a8f5ec0492140,sel_bab5f7bb_fd29c532,sel_7e918da8_7a0cf86a,False,ccc0817e68a83a39113e9d5e5133123be962b4b1c2b9cae55e535b25280e158d,6d35520f7de4ba98551f851ca2d2ac51c3e629271a71f75a0150486e53389520,84.96450304259635,88.00709939148072,3.0425963488843744
PubMed,212,0.05,p_point.yaml,f43a7881bee0b8f2e86c,sel_cda7a808_eb9489d0,sel_d579166a_e4cf41d5,False,cfb2e395e2204890da0cee7756763b77699ed324c1afa742e5f59310a4db264d,614dac41c1940b2417e549602b6c1ed90466eccf4e8c15237d53748b9bf692ad,84.83772819472617,87.27180527383366,2.4340770791074995
PubMed,212,0.05,gt_full_all_trainable_hops3.yaml,3e362d773756b9e68afd,sel_79ccade9_32dde758,sel_8b887dae_06cbabee,False,a7550170ee344407b2a4b0e284daf668d035d3d060ace7ea8b0e259442967cc7,bda4db540915d17e9bbbafea0ab2635a9459824b059de08dcfdb0ce358bdb6f4,84.91379310344827,88.23529411764706,3.32150101419878
PubMed,212,0.05,gt_full_sgc_all_trainable_hops3.yaml,3e7078307ee95ec29d43,sel_e7467061_3c8da094,sel_30fff4e9_622654f3,False,e2ccc79be541b467368e32f7e00f4b0276efa6045e13bf246022d0c1729e652e,74823cc388f17a124ea81ebeb507b90448ebb8311ae0d6362fb6a27df0366998,85.80121703853956,88.84381338742394,3.0425963488843744
PubMed,212,0.1,gt_full.yaml,e772a84c4b16ec0977b3,sel_8ef80657_b7c26472,sel_b8abfd33_551dc83d,False,641db5874dabe39985c0e3702dddb10f5b3bf7f71c2c48d2eb364824aec66c23,8bb15b1384fb16fd26d16dab1dbd64e5bc2dc0e532576f8dd81db816c4bd9ceb,83.84888438133873,85.67444219066938,1.8255578093306357
PubMed,212,0.1,gt_full_all_trainable.yaml,efb3e6a1b31a0e9137fd,sel_026f2b8c_fbaf9b66,sel_262e5a9f_59b7b72b,False,c0b89f6d3b3371b487cb1757d8935629b5e78b468dd77e6bd6d5f94ddaca07d5,d5a1887f5be3c367a6b4b0f42da572de8aab16873a63765d7607bc399b27e615,83.92494929006085,87.32251521298174,3.3975659229208865
PubMed,212,0.1,degree.yaml,94b34c7076dc224c18ac,sel_435257f7_0fc3e473,sel_435257f7_0fc3e473,True,388def8453c4f3b3ebeabacccff9d93861875a6a4bb7b962cb8cb587773542c7,9cdf0a5c530e0a7e8eafac940abd6e849aad6c4cef7b64af559f2492981129af,85.49695740365112,88.7423935091278,3.2454361054766734
PubMed,212,0.1,random.yaml,7fc6e0078776ce8a467d,sel_2742b014_42ca31c5,sel_2742b014_42ca31c5,True,9b2aa75b5adc6b973ee360b1afbb0160b4ac78da9439c39d500c11c132d5ead0,999cdc57d95b5e74e189eafedf60508fbe914eaf0173d2362609b07d3a793091,85.67444219066938,88.61561866125761,2.941176470588236
PubMed,212,0.1,gt_simple.yaml,46cca7bd002e357e0d86,sel_4b4668c9_1940e171,sel_fd366789_ba8dcd52,False,a416e5b6ddb8ae0b777521e0a6dd0d209181cdb461293e63da29da67a8f013f5,e32a10e32a66e0f95582f82c36c7726129e64709f8243f35a871f670d31d2cec,85.52231237322515,87.70283975659228,2.180527383367137
PubMed,212,0.1,r_point.yaml,721fd23e553575fda6a6,sel_efef2843_5df6ab02,sel_61d739bc_e32b6515,False,c34c84a8d5ec10ca5d41a19e77230109fc663e0c661735a96f4908f13bb5a533,94f9d8d8e698436c842f9c543be01c38964b28bf3dc2ff004633e16d7eb0cae4,83.62068965517241,86.105476673428,2.4847870182555853
PubMed,212,0.1,p_graph.yaml,5aa751ca8677d38090c1,sel_678740c9_86cb4fc3,sel_7e918da8_7a0cf86a,False,5880cf1ebceaad086cf291e0fb13b6d5ba17ad562b91c12a192c5d3879d1ac14,e18ee675b45a42fe053255115852685fd21c7a6faa395aebc83fe4a13ee037f5,84.00101419878297,86.13083164300203,2.129817444219062
PubMed,212,0.1,p_point.yaml,3b0ae7b0722ca4efef26,sel_15f8f34c_b40c9d67,sel_d579166a_e4cf41d5,False,f48ed790d8c35a7b0d4ea16153b560180c08e4c4998cfeed09d1ecd0ace9b94c,82b23806777812599401db5cb6a5d93084fe3880e14251a9f13781c0df71a899,83.4685598377282,85.72515212981745,2.2565922920892434
PubMed,212,0.1,gt_full_all_trainable_hops3.yaml,025fe6b3383df2201d1a,sel_79ccade9_32dde758,sel_8b887dae_06cbabee,False,7aae9a26ceb43a8203fa66b457b39c813db53017d0e8323b8f73a99d68c1b378,d6fcf3fe0469757c8acaca665384c0d08f975135663f7b4cf4d4bcbc948d98b3,84.05172413793103,86.99290060851928,2.941176470588236
PubMed,212,0.1,gt_full_sgc_all_trainable_hops3.yaml,7d4bcd4ee540a15af34d,sel_c75f36e3_7fc1af02,sel_30fff4e9_622654f3,False,eac0eaf036dc8c8841352d8ebd88a634fa500ede9bce535647c457d1f80fa5db,c03a67fe8360304d1f39cbcfd939142c385619feb34507f9594331c014954d02,85.90263691683569,88.00709939148072,2.1044624746450302
PubMed,212,0.15,gt_full.yaml,9f20dc019892a4cc60d5,sel_31548d4a_a6136180,sel_c261ea1f_b3e0ac47,False,a87d1a3260d78a80feab568fc52138476523c740312762d3db6aba2de19250bc,0d6ffccd4f6c0627aaecea31aee8bb622a82878d550070f24749943f815a7508,82.60649087221095,85.49695740365112,2.890466531440161
PubMed,212,0.15,gt_full_all_trainable.yaml,e2774ce4221213b71b78,sel_e33f34c2_4b8c4203,sel_262e5a9f_59b7b72b,False,24fb7d917f229bf5d1ccc02339de91c28ee860016206a9b476d88592a993185a,52bc99845875f2e7c8454ec834883bcbccfb5e294b78cc1a2ae990c0bc548013,82.96146044624746,86.13083164300203,3.169371196754567
PubMed,212,0.15,degree.yaml,465dd9a3ed7cd1e129dc,sel_637cc655_e41e32ad,sel_637cc655_e41e32ad,True,ba45febf316ee760a7ea57e96efee1879edc666a2959d35783dcafdc79575663,8c34c1ea32b7ff839ad470c01e003fb79af60e505afcb56ccf5ecd560a40c7c9,85.59837728194725,88.28600405679514,2.6876267748478733
PubMed,212,0.15,random.yaml,ee00b926dff8a08a611a,sel_f034940a_22d13ed8,sel_f034940a_22d13ed8,True,782d1d4b13dfb72b956b6029904484d680e4b2a81de1aee3a3e9658b1bd7acb1,77e10c76747103c9fd53a61bd7050fec95cb0dc7fd159822db7ddace4653da8d,85.64908722109533,88.23529411764706,2.5862068965517238
PubMed,212,0.15,gt_simple.yaml,7245686fa684d241778d,sel_9f405dde_0965d827,sel_fd366789_ba8dcd52,False,3d7d7f8c0d0d8e3f6432ff3870b70c1743f1e6694597ecf52f6ec2932b0e3a76,23334ab974f63ee0829de3128d2f273e0da263ec57e047603b574d8db9ee6b75,85.44624746450305,88.31135902636917,2.8651115618661294
PubMed,212,0.15,r_point.yaml,741068d2490846d7c8b9,sel_6046c8e6_16a39ca9,sel_516b2a07_3a9d1a19,False,fba8c2369c9c9792bfa876b70a04b29c9897cd62c747fb1029f29a6d57c1a594,24fea241071ce8e1f07f15443bd56c660b400e0aeb041159fc2ae583c2aa85fb,81.51622718052738,85.01521298174443,3.498985801217047
PubMed,212,0.15,p_graph.yaml,527fceef86cfe9f5308e,sel_e55ce245_a090b55c,sel_7e918da8_7a0cf86a,False,baa02b00123ede0da55a1074f611cb9cab8d7c0e57105cb411a6090c84955385,2c99c25eaa89796f8626874f4a2521aea2136f6cd077e24ec4d075386bfed241,82.60649087221095,85.11663286004057,2.510141987829606
PubMed,212,0.15,p_point.yaml,53c849c5c1587eed0e90,sel_3dec83a6_ce297016,sel_d579166a_e4cf41d5,False,4bbc106a5a1ef092b26a4e9727e24633459472e08f378cc7c3aaa5cb24d96b5f,472d11e31621bd4bcd45de7f92f355987531f99427e3d823f26deebde5ca94b9,81.41480730223124,84.81237322515213,3.3975659229208865
PubMed,212,0.15,gt_full_all_trainable_hops3.yaml,5d628ec0b32339689fa8,sel_4a5956e4_e2d2273c,sel_5a279121_31cde561,False,fe7c6382c8eb14a30347a59fae3dbe385ffcb0307f9c081fe395976c030ee277,694cdddf103b461f864ac2ea1e6a941fd898e93619cdbab1ece93eda39fb84bc,82.9868154158215,86.20689655172413,3.2200811359026305
PubMed,212,0.15,gt_full_sgc_all_trainable_hops3.yaml,caf10f777cabe2430321,sel_99b5e05f_cd32493b,sel_30fff4e9_622654f3,False,124ce5cccbb9772d94e7c03d2f3a19efb0c7b4e9176a35057e98ec129c5b79dc,6e22e81326f959d9907cc7c16f4ba11d99de22ccd917c3e2d90c8e6b842e6783,85.80121703853956,88.71703853955376,2.915821501014193
PubMed,2024,0.01,gt_full.yaml,650f975a900b7014077c,sel_d9225176_b9e5e271,sel_c67c0c28_0b7bf856,False,d219990a660fd07d90c1876d8f019f60ab0ba4d99ba6d6be1340f3589989d6d9,208af12491b6b4d171e04ce48c428fa989a14484066aba80be2390021729c651,85.44624746450305,88.31135902636917,2.8651115618661294
PubMed,2024,0.01,gt_full_all_trainable.yaml,2528fa35e3f10a1d2bf9,sel_2bedb074_b5e04d40,sel_bc59970e_8b2ac16a,False,115bc3e59af79288cae9d7359de52e863f10755eb45ab43a8600f621b6429a01,f53152b44d9ff17e0016d082ebf5c6868753d5ed83d6020f40c257a3b9bcfdac,85.44624746450305,88.51419878296146,3.0679513184584173
PubMed,2024,0.01,degree.yaml,a6c8a9fdccd7edd4e855,sel_435257f7_0fc3e473,sel_435257f7_0fc3e473,True,8eaa169e437cb844c20b1f4cf2709f4cf8e98b3ee2631fb94540334c108d01c2,11f0f801a8e73863ebf779792dd08b2bb7e5483ba2d1f6e55828a2157f9eb666,85.47160243407707,88.61561866125761,3.144016227180535
PubMed,2024,0.01,random.yaml,42fc7e5cc3b0afe3ded4,sel_8487e20a_911523e2,sel_8487e20a_911523e2,True,9e182ad8910eaeb3cde31e43f2d1781644036f86c54ceabe9b3972ba570f2987,5707bb7e68c7b818dba2103f31cc06a6eac9d17d871f314459cb697e0954faf9,85.49695740365112,88.38742393509128,2.890466531440161
PubMed,2024,0.01,gt_simple.yaml,181ad93acff0732e54e0,sel_aacf4042_d5d99462,sel_f2c9d4ac_ab4c2bc2,False,ba8b9347d27856c1f3816206128699c9c39e3c408de0e2e7d96daf727a8e9d3f,6770a11e42d33090807584e4f9a33bf7aefe51177593ea7bd56b9515cf66d7ac,85.52231237322515,88.2606490872211,2.738336713995948
PubMed,2024,0.01,r_point.yaml,17e63db9285d06748a3c,sel_f9c40fef_e677793d,sel_a3452bd1_a882b2b4,False,2a197ba266b7c7aaa605630706c4939c9cd567631662e3e7cd37266319beeba5,ef92fb2068c5557780c97a03eb7f67a6ca2aa2345314614afa696224aa174c99,85.420892494929,88.43813387423936,3.0172413793103536
PubMed,2024,0.01,p_graph.yaml,8cd3106b0b00d8b587b2,sel_e0ab40b5_dc7e07d7,sel_c194a0b6_dff5d0d5,False,93e1374afacc5d03ea324f105b908d91a239bf4e1105d57e5cc071d8c8c451c2,b84935f9fa5bbdd27fd2f631ee39b83ff65ebaa5a4631ca042fb2e9f98ca7d19,85.47160243407707,87.90567951318458,2.4340770791075106
PubMed,2024,0.01,p_point.yaml,87a7b23087d8e48591a6,sel_501926ba_54d107a9,sel_6314294f_4f2b312b,False,f015862ebbf58cec4e0ee519301305c48e0e6dfd9a9d890a69b9073e22a234f4,e19ec1603723c918757db2b1cf2304772dbb0698b14c2f3b2ea2eed65aa3f809,85.420892494929,88.64097363083164,3.2200811359026416
PubMed,2024,0.01,gt_full_all_trainable_hops3.yaml,782d61a90abc220b6ba4,sel_9c07d370_cc5331ef,sel_1e25c8bc_6dd8ded3,False,e1943d3d8628db9223c6d154f5c627bdf32eff50b28dfec2f4a6d2e3f3b9d993,6829d47fb8e4555339857a88554f55ea04ccc8b81d8b0b0bf489f6a90cca9413,85.49695740365112,88.61561866125761,3.118661257606492
PubMed,2024,0.01,gt_full_sgc_all_trainable_hops3.yaml,b98846f9fee768943d5a,sel_4e1dfdba_9f1c28dc,sel_ee0894b9_04fece54,False,21591ef5d785d4aee88cc56414e5af778d8c3e7a10200ae271cbe69e9ce72bb4,531bbbd233896442434b256c4c608e6967ca74e6cf3222c0d4146881579ce1cc,85.6237322515213,88.64097363083164,3.0172413793103425
PubMed,2024,0.05,gt_full.yaml,c5f046a4e598f1b97e60,sel_d9225176_b9e5e271,sel_c67c0c28_0b7bf856,False,2901f2f485add6c36f2970112b9368af42ef05bcca51abb70bea6faadf8fe9c1,18527b8c2ef9f1e6c04bd76944781a55affdf5749a461df5f0ea224f534216fd,84.66024340770791,88.03245436105477,3.3722109533468547
PubMed,2024,0.05,gt_full_all_trainable.yaml,b511092f058ff23692e9,sel_e4fb573b_1b253a07,sel_bc59970e_8b2ac16a,False,448344cd0acbe655eec6232d7b5769f954157eeb341069e26c6cede576820888,ce7737d4a377bb5737db45d46400ad3ef3ecf185e0b2813577dc1d254f18b9bb,84.81237322515213,88.48884381338742,3.676470588235292
PubMed,2024,0.05,degree.yaml,05eea482e2db45433a36,sel_435257f7_0fc3e473,sel_435257f7_0fc3e473,True,2383e0dac5f362d3369d9cdaa358254b75542b94a6ba6744ff97609346baad9b,0133e0906f8936e3274d6817818148c09ad6ecaa4a227fab3866bb227eeed664,85.420892494929,88.64097363083164,3.2200811359026416
PubMed,2024,0.05,random.yaml,5a34b1912bd5daccabc9,sel_cb685632_c501690e,sel_cb685632_c501690e,True,f1ade86df954c0ffe40702c01219a5971735ac69b634416c719b16fa242198b4,3b2f7045cefedea9c9364129f1fbabdc372db912025792e1c726805e66952127,85.57302231237323,88.20993914807302,2.6369168356997985
PubMed,2024,0.05,gt_simple.yaml,8e7f401b463a53eac58d,sel_a8ea8a78_8573a27e,sel_f2c9d4ac_ab4c2bc2,False,b7c4645cab4de96b3caf5ca456d03a541884a906a140b53d0c2ff12ab7bf481f,88fefd2b1b4bd10ff4bc800e245c34755daafedfe4816d8c1cb61cf5cda63ab6,85.44624746450305,88.03245436105477,2.5862068965517238
PubMed,2024,0.05,r_point.yaml,f4c57d1b2407fc59a0d7,sel_d8cb0375_d7cbcfb8,sel_a3452bd1_a882b2b4,False,af277e5ff0a9da57140b327ed17d2cd9f12c5d37d838770b48ec83d82c4a78e6,25f989416d07883ee761a084a08b1c210f9386677842447b977299ea41f9c267,85.01521298174443,87.80425963488844,2.7890466531440117
PubMed,2024,0.05,p_graph.yaml,5302f32aa576a42910da,sel_65d1739a_822fff35,sel_c194a0b6_dff5d0d5,False,b2a73faa6a92698499bff1cef58df794de48ac607de2e6377ef34fcdd71ba0e5,263e69650db470a8a1a7e233e5cf27226557aa2879df235dd64f413eb9215eb9,84.78701825557809,87.93103448275862,3.144016227180524
PubMed,2024,0.05,p_point.yaml,11a90c52ac3603fc3b4a,sel_3ec1ef9e_b00b683d,sel_6314294f_4f2b312b,False,72392031d17ae3b9939ad1748bb16d05e5bc5d095bf26f481ee7fadbe10da517,a761c0e06b1c10436d5d0fe00e5cecf9ffc1dc4d4ea1a3ca497b09d5780d324e,84.96450304259635,87.85496957403652,2.890466531440161
