budget,dataset,family,method,n_seeds,removed_directed_edges_mean,removed_directed_edges_std,retained_train_accuracy_drop_mean,retained_train_accuracy_drop_std,test_accuracy_drop_mean,test_accuracy_drop_std,test_loss_increase_mean,test_loss_increase_std,validation_accuracy_drop_mean,validation_accuracy_drop_std,validation_loss_increase_mean,validation_loss_increase_std
7,Cora,C-point,tracin_cp_point_6,3,64.66666666666667,1.1547005383792515,0.00037592649459838867,0.0,0.05700000127156576,0.007937219329523428,0.1087267796198527,0.03632680550778721,0.03200000524520874,0.01216552521739137,0.08329969644546509,0.028024857014704953
14,Cora,C-point,tracin_cp_point_6,3,118.0,0.0,0.011375685532887777,0.004582161926830187,0.2140000065167745,0.00435887701005617,0.41388779878616333,0.07323414640164108,0.18266665935516357,0.00986577564891645,0.39257633686065674,0.07289088522668193
3,Cora,C-IF,tracin_cp_simple_3,3,30.0,0.0,0.000156402587890625,0.0,0.014333327611287435,0.003055050151472954,0.02844148874282837,0.00217301080827936,0.0026666720708211264,0.004618811513787102,0.030527909596761067,0.001620679120558194
7,Cora,C-IF,tracin_cp_simple_3,3,63.333333333333336,1.1547005383792515,0.00037592649459838867,0.0,0.026333312193552654,0.0035118704860180924,0.04262759288152059,0.017486653635309803,0.014000018437703451,0.007211100633292485,0.05121564865112305,0.01411188802571399
14,Cora,C-IF,tracin_cp_simple_3,3,130.0,8.717797887081348,0.003439188003540039,0.004582127514072481,0.06499999761581421,0.013999977282117333,0.12633389234542847,0.048719713551134476,0.06600000460942586,0.02433106513317409,0.14420096079508463,0.04842246202624804
3,Cora,C-IF,tracin_cp_simple_6,3,30.0,0.0,0.000156402587890625,0.0,0.014333327611287435,0.003055050151472954,0.02844148874282837,0.00217301080827936,0.0026666720708211264,0.004618811513787102,0.030527909596761067,0.001620679120558194
7,Cora,C-IF,tracin_cp_simple_6,3,62.666666666666664,2.309401076758503,0.00037592649459838867,0.0,0.02299998203913371,0.00699999928476541,0.041801631450653076,0.017421572433352347,0.014666696389516195,0.00642908572307028,0.04980150858561198,0.014434022685925151
14,Cora,C-IF,tracin_cp_simple_6,3,130.66666666666666,9.237604307034012,0.003439188003540039,0.004582127514072481,0.06266665458679199,0.013051160176474673,0.12190876404444377,0.04887489086288518,0.05800000826517741,0.022271070468980754,0.13801530996958414,0.04949975542732227
3,PubMed,A,a_grad_norm,3,92.0,0.0,-0.005555550257364909,0.009622495309758373,-0.003666659196217855,0.00321454286153514,0.0013884703318277996,0.0026371016464787705,0.0,0.0059999823570251465,-0.0023352901140848794,0.005837901089795685
7,PubMed,A,a_grad_norm,3,135.33333333333334,26.025628394590846,-0.005555550257364909,0.009622495309758373,0.013000011444091797,0.002645773569233419,0.00631330410639445,0.0036165653586174317,0.004666646321614583,0.004163311803028738,-0.00407870610555013,0.005981403229500025
14,PubMed,A,a_grad_norm,3,180.0,24.24871130596428,-0.005555550257364909,0.009622495309758373,0.005333344141642253,0.010408343932157522,0.016711195309956867,0.007645280532513434,-0.004000027974446614,0.01708802816808298,-0.0060974955558776855,0.005160602951198871
3,PubMed,B,b_param_hutch,3,96.0,16.3707055437449,-0.005555550257364909,0.009622495309758373,-0.004999995231628418,0.00458257522672489,-0.0028255581855773926,0.009774390237989294,-0.0013333559036254883,0.004163345208389395,-0.0028788050015767417,0.011027488003239355
7,PubMed,B,b_param_hutch,3,133.33333333333334,25.32455988429677,-0.005555550257364909,0.009622495309758373,0.009000023206075033,0.00953939103946901,0.0028977195421854654,0.008645851049611731,0.002666652202606201,0.005773497185855025,-0.009201566378275553,0.013181798788968592
14,PubMed,B,b_param_hutch,3,186.0,5.291502622129181,-0.005555550257364909,0.009622495309758373,0.026666680971781414,0.014502865338306829,0.02531564235687256,0.03065141936023081,0.015999992688496906,0.022271070468980754,0.004661937554677327,0.02404042334213803
3,PubMed,B,b_param_lissa,3,88.66666666666667,5.773502691896257,-0.005555550257364909,0.009622495309758373,-0.003666659196217855,0.00321454286153514,-0.0027677019437154136,0.009821209220839093,-0.0040000081062316895,0.0034641086354685238,-0.004785855611165364,0.009780358397204987
7,PubMed,B,b_param_lissa,3,135.33333333333334,26.025628394590846,-0.005555550257364909,0.009622495309758373,0.013000011444091797,0.002645773569233419,0.00631330410639445,0.0036165653586174317,0.004666646321614583,0.004163311803028738,-0.00407870610555013,0.005981403229500025
14,PubMed,B,b_param_lissa,3,180.0,24.576411454889016,-0.005555550257364909,0.009622495309758373,0.00766668717066447,0.004725811539817434,0.012494246164957682,0.010994176954056177,0.000666658083597819,0.012858193078621943,-0.006454328695933024,0.005153807684548094
3,PubMed,control,degree,3,164.0,0.0,-0.005555550257364909,0.009622495309758373,0.002000013987223307,0.005291502081462652,-0.0010858774185180664,0.0032701077163582795,0.004666646321614583,0.008082890652479087,-0.003865222136179606,0.004283202381811776
7,PubMed,control,degree,3,290.0,0.0,-0.005555550257364909,0.009622495309758373,-0.0003333290417989095,0.0005773428360339612,0.007105867067972819,0.010283793865200952,-0.010000030199686686,0.0020000040531898593,-0.002888758977254232,0.008742518806432599
14,PubMed,control,degree,3,402.0,0.0,-0.005555550257364909,0.009622495309758373,0.01100003719329834,0.00700001205718368,0.015369713306427002,0.013059756500598674,-0.010000010331471762,0.011135535234490377,-0.003745575745900472,0.008184458055130945
3,PubMed,C-GIF,gt_full,3,62.0,0.0,-0.005555550257364909,0.009622495309758373,0.005666693051656087,0.002309405756893551,0.00701365868250529,0.004235985333972589,0.006666640440622966,0.0011546856720679225,0.001856068770090739,0.002341270424268801
7,PubMed,C-GIF,gt_full,3,112.0,26.229754097208,-0.005555550257364909,0.009622495309758373,-0.0003333091735839844,0.0020816726041946974,1.337130864461263e-05,0.010137168081398872,0.011999984582265219,0.0020000040531898593,0.0022361278533935547,0.015929824653715948
14,PubMed,C-GIF,gt_full,3,206.66666666666666,46.36090306856989,-0.005555550257364909,0.009622495309758373,0.02333335081736247,0.005507568180810837,0.029130220413208008,0.014906754819873259,0.041999995708465576,0.008717788205725118,0.0376616915067037,0.02077007398326538
3,PubMed,C-IF,gt_simple,3,123.33333333333333,16.165807537309522,-0.005555550257364909,0.009622495309758373,-0.005333324273427327,0.0015275640960113732,0.0008965333302815756,0.004002556757897769,-0.006000022093454997,0.004000008106379719,0.0009895761807759602,0.0077010504102268725
7,PubMed,C-IF,gt_simple,3,238.0,60.23288138550239,-0.005555550257364909,0.009622495309758373,-0.002666652202606201,0.011239814859630649,0.004514078299204509,0.01740984519088675,-0.005333364009857178,0.008326647466999484,0.003353714942932129,0.015199395809503382
14,PubMed,C-IF,gt_simple,3,299.3333333333333,67.09197666884866,-0.005555550257364909,0.009622495309758373,0.004666686058044434,0.006806851918507212,0.016337017218271892,0.004151448335851486,0.0006666382153828939,0.01137248348864973,0.013522366682688395,0.006667854197932173
3,PubMed,legacy,legacy,3,54.666666666666664,41.05281151557507,-0.005555550257364909,0.009622495309758373,0.0016666849454243977,0.009609022850482709,0.004830280939737956,0.029934624168963527,0.00733331839243571,0.007023766430418715,-0.0026926000912984214,0.017636135938656466
7,PubMed,legacy,legacy,3,104.0,22.271057451320086,-0.005555550257364909,0.009622495309758373,0.01833335558573405,0.021126571258281136,0.021669745445251465,0.032174550694851305,0.021999975045522053,0.012489983130994845,0.011711299419403076,0.020752557896866072
14,PubMed,legacy,legacy,3,164.0,14.422205101855956,-0.005555550257364909,0.009622495309758373,0.10466667016347249,0.09904710805552477,0.13211274147033691,0.13011547176413066,0.10599998633066814,0.07464581241832985,0.12001993258794148,0.10290552307556762
3,PubMed,C-GIF,p_graph,3,62.0,0.0,-0.005555550257364909,0.009622495309758373,0.005666693051656087,0.002309405756893551,0.00701365868250529,0.004235985333972589,0.006666640440622966,0.0011546856720679225,0.001856068770090739,0.002341270424268801
7,PubMed,C-GIF,p_graph,3,108.66666666666667,31.643851430148846,-0.005555550257364909,0.009622495309758373,-0.00333331028620402,0.006110113309081226,-0.0023089845975240073,0.011668362473257794,0.013333320617675781,0.003055043647761548,0.0007300575574239095,0.01749430501577338
14,PubMed,C-GIF,p_graph,3,204.66666666666666,48.42864166310401,-0.005555550257364909,0.009622495309758373,0.024000008900960285,0.006082752809749156,0.030086676279703777,0.014206703765902563,0.040666659673055015,0.011015136361621674,0.03851952155431112,0.01994442075978961
3,PubMed,C-point,p_point,3,80.0,17.435595774162696,-0.005555550257364909,0.009622495309758373,0.015666683514912922,0.005131626357952031,0.02743419011433919,0.009078465792470923,0.009999990463256836,0.008000016212463379,0.012854933738708496,0.007844807090810531
7,PubMed,C-point,p_point,3,100.0,21.166010488516726,-0.005555550257364909,0.009622495309758373,0.038000007470448814,0.00916512443982243,0.08216545979181926,0.03456587348609555,0.04866663614908854,0.023007246955869372,0.06483068068822224,0.03625363649618531
14,PubMed,C-point,p_point,3,167.33333333333334,5.773502691896257,-0.005555550257364909,0.009622495309758373,0.11466666062672932,0.05057995581885728,0.22394110759099325,0.11881035945679652,0.12800000111262003,0.04573839448991205,0.19412980477015176,0.11489561730518426
3,PubMed,C-IF,p_simple,3,123.33333333333333,16.165807537309522,-0.005555550257364909,0.009622495309758373,-0.005333324273427327,0.0015275640960113732,0.0008965333302815756,0.004002556757897769,-0.006000022093454997,0.004000008106379719,0.0009895761807759602,0.0077010504102268725
7,PubMed,C-IF,p_simple,3,243.33333333333334,51.54932912592882,-0.005555550257364909,0.009622495309758373,-0.000666658083597819,0.014011897969083293,0.007898509502410889,0.019749249996640995,-0.005333364009857178,0.008326647466999484,0.0032100876172383628,0.014981698132487025
14,PubMed,C-IF,p_simple,3,290.0,61.57921727336261,-0.005555550257364909,0.009622495309758373,0.002333362897237142,0.006806872350373672,0.015116830666859945,0.0030693731646000183,0.003999988238016765,0.014000011341912621,0.013903578122456869,0.007309607992326263
3,PubMed,C-point,r_point,3,80.0,17.435595774162696,-0.005555550257364909,0.009622495309758373,0.015666683514912922,0.005131626357952031,0.02743419011433919,0.009078465792470923,0.009999990463256836,0.008000016212463379,0.012854933738708496,0.007844807090810531
7,PubMed,C-point,r_point,3,106.66666666666667,20.526405757787536,-0.005555550257364909,0.009622495309758373,0.03900001446406046,0.0026457510407313254,0.0813223918279012,0.013108895842665953,0.04466664791107178,0.003055043647761548,0.06039931376775106,0.0107473858548912
14,PubMed,C-point,r_point,3,156.66666666666666,21.93931022920578,-0.005555550257364909,0.009622495309758373,0.11200000842412312,0.052848814218017084,0.21959513425827026,0.12339151931828073,0.12333333492279053,0.05131602353177164,0.19156907002131143,0.11762856411908866
3,PubMed,control,random,3,13.333333333333334,6.429100507328637,-0.005555550257364909,0.009622495309758373,0.00033334891001383465,0.019655351506069514,0.004334688186645508,0.015281417197392691,0.011999984582265219,0.023065109911615766,0.010078251361846924,0.016182776861781923
7,PubMed,control,random,3,53.333333333333336,16.289055630494154,-0.005555550257364909,0.009622495309758373,0.012333333492279053,0.018717199873821377,0.020829776922861736,0.017661801873695718,0.019999980926513672,0.008000016212463379,0.018085519472757976,0.01108473926575868
14,PubMed,control,random,3,140.0,34.698703145794944,-0.005555550257364909,0.009622495309758373,0.0350000262260437,0.04357752441014694,0.031291584173838295,0.039554607924505644,0.03333332141240438,0.02203029617157657,0.024359265963236492,0.020895469408487057
3,PubMed,C-GIF,tracin_cp_graph_3,3,62.666666666666664,9.237604307034012,-0.005555550257364909,0.009622495309758373,0.013000011444091797,0.006244974862838974,0.02808954318364461,0.0075888816142583295,0.015333334604899088,0.006110113309081226,0.014459510644276937,0.0034145998661277823
7,PubMed,C-GIF,tracin_cp_graph_3,3,95.33333333333333,13.316656236958787,-0.005555550257364909,0.009622495309758373,0.03633334239323934,0.0066582961065580785,0.06344813108444214,0.018618640874520098,0.04466664791107178,0.01616580834355632,0.049476067225138344,0.014656319427226751
14,PubMed,C-GIF,tracin_cp_graph_3,3,138.66666666666666,9.018499505645789,-0.005555550257364909,0.009622495309758373,0.08433334032694499,0.02150192949597707,0.1451098918914795,0.04541996578064971,0.08999999364217122,0.020880638206324253,0.11485836903254192,0.04197354597703763
3,PubMed,C-GIF,tracin_cp_graph_6,3,68.0,0.0,-0.005555550257364909,0.009622495309758373,0.017666677633921306,0.0025166382892689745,0.03259164094924927,0.007145861800084642,0.015999992688496906,0.007211100633292485,0.014979064464569092,0.0036330080902201222
7,PubMed,C-GIF,tracin_cp_graph_6,3,98.66666666666667,6.110100926607787,-0.005555550257364909,0.009622495309758373,0.03200002511342367,0.007999986410159496,0.05671177307764689,0.013495463661290605,0.041999995708465576,0.009999990463256836,0.03790477911631266,0.011022682636843785
14,PubMed,C-GIF,tracin_cp_graph_6,3,131.33333333333334,8.32666399786453,-0.005555550257364909,0.009622495309758373,0.062333365281422935,0.01357694423914519,0.09467403093973796,0.023869055992904526,0.06399999062220256,0.00916515695682893,0.07157351573308308,0.024635909180221415
3,PubMed,C-point,tracin_cp_point_3,3,77.33333333333333,8.082903768654761,-0.005555550257364909,0.009622495309758373,0.01433334747950236,0.0035118704860180924,0.02957924207051595,0.00678801428333722,0.012666642665863037,0.006429107355579516,0.013701240221659342,0.005134208351320504
7,PubMed,C-point,tracin_cp_point_3,3,110.66666666666667,13.316656236958787,-0.005555550257364909,0.009622495309758373,0.04800001780192057,0.006557440451365624,0.08967991669972737,0.008737913883193962,0.04799999793370565,0.015874528772783475,0.06718641519546509,0.009195523807538537
14,PubMed,C-point,tracin_cp_point_3,3,153.33333333333334,13.613718571108091,-0.005555550257364909,0.009622495309758373,0.1513333519299825,0.0316596577508857,0.31483683983484906,0.08736182980958032,0.15666663646697998,0.03354598761422671,0.2870491147041321,0.07890418292181652
3,PubMed,C-point,tracin_cp_point_6,3,74.0,7.211102550927978,-0.005555550257364909,0.009622495309758373,0.012666682402292887,0.004725811539817434,0.029167433579762776,0.006091943231038588,0.013333320617675781,0.005773497185855025,0.017890751361846924,0.012390112127422546
7,PubMed,C-point,tracin_cp_point_6,3,112.0,17.776388834631177,-0.005555550257364909,0.009622495309758373,0.04533334573109945,0.004041451471484172,0.09606558084487915,0.007636678862274062,0.05066667000452677,0.004163335664007669,0.07712217171986897,0.0038779900429891014
14,PubMed,C-point,tracin_cp_point_6,3,200.66666666666666,43.003875794320365,-0.005555550257364909,0.009622495309758373,0.11700002352396648,0.04757098414761151,0.25381948550542194,0.1301077044052204,0.12799998124440512,0.045033307697583756,0.22920813163121542,0.11816778356940015
3,PubMed,C-IF,tracin_cp_simple_3,3,101.33333333333333,1.1547005383792515,-0.005555550257364909,0.009622495309758373,0.004666666189829509,0.00832665701141403,0.008279462655385336,0.012045606746378761,0.0033333301544189453,0.004163345208389395,-0.0029353896776835122,0.01125071995576785
7,PubMed,C-IF,tracin_cp_simple_3,3,176.66666666666666,30.74627348693388,-0.005555550257364909,0.009622495309758373,0.006666660308837891,0.00873690640021742,0.020997424920399983,0.010757124875152837,-0.0006666978200276693,0.00808292014918237,0.011679410934448242,0.014632186401645831
14,PubMed,C-IF,tracin_cp_simple_3,3,258.0,13.856406460551018,-0.005555550257364909,0.009622495309758373,0.01933334271113078,0.0015274990623444817,0.056526740392049156,0.0075645003407635684,0.009333312511444092,0.01616580834355632,0.040921310583750405,0.005807025027827133
3,PubMed,C-IF,tracin_cp_simple_6,3,101.33333333333333,1.1547005383792515,-0.005555550257364909,0.009622495309758373,0.004666666189829509,0.00832665701141403,0.008279462655385336,0.012045606746378761,0.0033333301544189453,0.004163345208389395,-0.0029353896776835122,0.01125071995576785
7,PubMed,C-IF,tracin_cp_simple_6,3,176.66666666666666,30.74627348693388,-0.005555550257364909,0.009622495309758373,0.006666660308837891,0.00873690640021742,0.020997424920399983,0.010757124875152837,-0.0006666978200276693,0.00808292014918237,0.011679410934448242,0.014632186401645831
14,PubMed,C-IF,tracin_cp_simple_6,3,263.3333333333333,12.220201853215572,-0.005555550257364909,0.009622495309758373,0.017666677633921306,0.0015275640960113732,0.058661838372548424,0.006861749928578794,0.00799997647603353,0.016000002622613623,0.041804333527882896,0.0049060802756753525
